Record_ID,Timestamp,Latitude,Longitude,Road_ID,Vehicle_Count,Avg_Speed_kmh,Vehicle_Type,Traffic_Density,Weather,Visibility_m,Road_Condition,Accident_Occurred,Accident_Severity,Alert_Generated,temperature,Humidity,Year,Month,Day,Hour,DayOfWeek,Accident_Flag,Alert_Flag
3944,2020-07-01 15:46:00,14.25308893,73.1913937,RD-243,268,16,Bike,High,Snow,2485,Wet,No,None,No,31.79,52.79,2020,7,1,15,Wednesday,0,0
3945,2019-08-04 23:24:00,34.72880641,89.34276214,RD-71,334,95,Truck,Low,Storm,8667,Wet,No,None,No,23.01,58.55,2019,8,4,23,Sunday,0,0
3946,2020-02-14 21:16:00,24.75317301,72.06127069,RD-84,420,55,Bus,High,Clear,1030,Wet,No,None,No,20.5,32.67,2020,2,14,21,Friday,0,0
3947,2023-07-13 15:54:00,22.98506669,87.3724856,RD-99,112,87,Truck,Medium,Snow,8469,Wet,No,None,No,39.85,88.23,2023,7,13,15,Thursday,0,0
3948,2021-04-08 18:05:00,35.94618401,95.74530016,RD-116,106,109,Bike,Medium,Fog,4358,Slippery,No,None,No,38.07,72.96,2021,4,8,18,Thursday,0,0
3949,2021-09-21 13:33:00,11.75989974,81.64556889,RD-17,433,101,Truck,Medium,Storm,7540,Dry,No,None,No,24.89,49.39,2021,9,21,13,Tuesday,0,0
3950,2019-04-04 14:25:00,29.46409382,73.81257668,RD-210,111,93,Bus,Medium,Storm,926,Wet,No,None,No,27.01,49.12,2019,4,4,14,Thursday,0,0
3951,2022-01-11 11:53:00,31.73856743,92.41747215,RD-392,13,112,Truck,Medium,Snow,4216,Under Maintenance,No,None,No,20.71,56.91,2022,1,11,11,Tuesday,0,0
3952,2019-02-17 19:44:00,22.168139,82.65880971,RD-497,180,63,Bike,High,Fog,5600,Slippery,No,None,Yes,45.05,67.57,2019,2,17,19,Sunday,0,1
3953,2018-02-01 18:13:00,8.187794636,94.77343844,RD-8,111,6,Car,Low,Storm,2470,Under Maintenance,Yes,Minor,Yes,49.24,38.78,2018,2,1,18,Thursday,1,1
3954,2020-06-05 17:05:00,23.20575868,88.89699619,RD-474,317,6,Bike,High,Snow,9964,Dry,No,None,No,24.06,41.34,2020,6,5,17,Friday,0,0
3955,2019-06-18 20:41:00,12.45184594,80.48767857,RD-139,257,9,Car,High,Fog,5606,Wet,No,None,No,26.94,81.57,2019,6,18,20,Tuesday,0,0
3956,2018-07-03 18:29:00,24.31454513,85.90414415,RD-487,317,26,Car,Low,Snow,2305,Slippery,No,None,Yes,46.05,45.38,2018,7,3,18,Tuesday,0,1
3957,2021-09-02 18:53:00,29.41993994,72.92896818,RD-212,126,37,Mixed,Very High,Fog,5582,Under Maintenance,No,None,No,47.79,52.81,2021,9,2,18,Thursday,0,0
3958,2018-05-12 01:46:00,23.40107147,79.2296818,RD-114,331,112,Bike,High,Clear,5666,Under Maintenance,No,None,Yes,32.59,82.28,2018,5,12,1,Saturday,0,1
3959,2021-03-19 12:24:00,26.2932583,85.22226694,RD-381,455,73,Mixed,Low,Rain,1373,Under Maintenance,No,None,No,21.52,69.79,2021,3,19,12,Friday,0,0
3960,2020-01-09 20:58:00,11.01442067,85.11121366,RD-344,92,32,Car,Medium,Snow,4299,Under Maintenance,No,None,No,21.18,50.5,2020,1,9,20,Thursday,0,0
3961,2023-05-02 01:37:00,10.81432608,85.02924564,RD-104,72,62,Truck,Medium,Snow,6306,Wet,No,None,No,37.22,71.02,2023,5,2,1,Tuesday,0,0
3962,2020-04-13 14:11:00,32.67728196,89.56254622,RD-388,188,18,Car,Medium,Snow,7335,Slippery,No,None,No,31.79,31.18,2020,4,13,14,Monday,0,0
3963,2021-06-28 00:48:00,9.430565963,71.06394816,RD-105,201,108,Bike,Medium,Snow,5008,Under Maintenance,No,None,No,20.86,74.14,2021,6,28,0,Monday,0,0
3964,2021-05-03 02:07:00,16.24469895,70.13605555,RD-34,219,111,Bike,Medium,Clear,4387,Slippery,No,None,No,37.5,59.22,2021,5,3,2,Monday,0,0
3965,2023-02-04 23:36:00,35.19320079,72.29260088,RD-91,133,54,Bike,Low,Rain,9917,Slippery,No,None,No,20.34,78.79,2023,2,4,23,Saturday,0,0
3966,2019-12-16 01:32:00,21.30714629,90.979435,RD-475,449,78,Bike,High,Rain,3921,Dry,No,None,No,43.62,87.28,2019,12,16,1,Monday,0,0
3967,2020-11-11 19:26:00,27.56161882,69.88075866,RD-489,20,45,Truck,Low,Storm,1719,Dry,No,None,No,29.19,85.55,2020,11,11,19,Wednesday,0,0
3968,2023-07-12 17:21:00,14.42902068,74.53182887,RD-225,172,19,Mixed,Very High,Clear,375,Under Maintenance,No,None,Yes,21.21,84.56,2023,7,12,17,Wednesday,0,1
3969,2019-02-25 09:23:00,15.84487353,75.38850416,RD-444,404,78,Bus,Low,Rain,6127,Wet,No,None,Yes,37.65,60.73,2019,2,25,9,Monday,0,1
3970,2023-07-21 07:25:00,22.76101588,86.77029705,RD-316,426,72,Mixed,Low,Rain,2428,Wet,No,None,Yes,31.93,51.61,2023,7,21,7,Friday,0,1
3971,2022-12-26 18:58:00,26.5049014,79.64725626,RD-251,75,47,Car,Low,Fog,8653,Wet,No,None,No,49.21,57.9,2022,12,26,18,Monday,0,0
3972,2020-07-19 16:54:00,35.85337251,73.77080348,RD-353,394,59,Bike,Low,Fog,4030,Under Maintenance,Yes,Fatal,No,36.33,71.39,2020,7,19,16,Sunday,1,0
3973,2019-02-16 01:34:00,24.65817915,81.03661522,RD-167,42,53,Bike,Very High,Clear,6405,Wet,No,None,No,28.26,83.04,2019,2,16,1,Saturday,0,0
3974,2022-11-30 09:53:00,10.78310384,87.87808931,RD-444,86,22,Bus,Medium,Clear,9451,Slippery,No,None,Yes,41.28,42.42,2022,11,30,9,Wednesday,0,1
3975,2020-09-26 03:52:00,18.64066035,90.79550423,RD-235,164,85,Mixed,Very High,Rain,8156,Slippery,No,None,No,28.14,85.09,2020,9,26,3,Saturday,0,0
3976,2019-05-25 23:58:00,15.08086003,71.59261243,RD-455,458,99,Car,High,Fog,1679,Dry,No,None,No,47.13,78.91,2019,5,25,23,Saturday,0,0
3977,2021-12-30 20:11:00,15.3776354,88.72675235,RD-127,371,101,Bike,Medium,Fog,9019,Slippery,No,None,No,31.24,88.73,2021,12,30,20,Thursday,0,0
3978,2023-09-28 06:44:00,22.65623603,68.13115709,RD-219,230,29,Bus,Low,Rain,1762,Under Maintenance,No,None,No,36.5,82.82,2023,9,28,6,Thursday,0,0
3979,2018-05-20 23:42:00,17.18332627,89.00538637,RD-208,182,16,Bus,High,Rain,3349,Wet,No,None,No,21.52,46.8,2018,5,20,23,Sunday,0,0
3980,2020-02-17 23:42:00,16.38995761,87.16911209,RD-398,369,59,Car,Low,Storm,5963,Under Maintenance,No,None,Yes,32.78,36.36,2020,2,17,23,Monday,0,1
3981,2023-03-06 07:33:00,36.07254987,81.59133078,RD-22,95,51,Bus,Very High,Snow,309,Slippery,No,None,No,44.97,36.73,2023,3,6,7,Monday,0,0
3982,2020-01-29 23:57:00,24.93480016,71.96932511,RD-312,368,89,Bus,Medium,Clear,9378,Dry,No,None,No,44.17,47.47,2020,1,29,23,Wednesday,0,0
3983,2022-10-16 09:49:00,15.59158605,90.17192111,RD-377,93,85,Mixed,Very High,Clear,9634,Slippery,No,None,No,26.73,66.85,2022,10,16,9,Sunday,0,0
3984,2018-07-11 22:47:00,16.00021334,70.08083957,RD-423,309,88,Bike,Medium,Storm,4938,Dry,No,None,No,26.78,78.26,2018,7,11,22,Wednesday,0,0
3985,2018-02-10 07:37:00,31.51981529,93.9714898,RD-195,305,97,Mixed,Low,Fog,2936,Under Maintenance,No,None,No,44.52,83.96,2018,2,10,7,Saturday,0,0
3986,2021-07-09 21:23:00,33.70779893,90.43035064,RD-369,54,71,Bus,High,Snow,2019,Under Maintenance,No,None,No,47.91,67.43,2021,7,9,21,Friday,0,0
3987,2021-05-31 22:26:00,27.69190495,89.48794134,RD-161,139,75,Truck,Low,Fog,6957,Under Maintenance,No,None,No,22.86,30.34,2021,5,31,22,Monday,0,0
3988,2018-01-20 09:03:00,20.51195791,89.87743297,RD-202,178,68,Car,High,Storm,6973,Under Maintenance,No,None,No,33.5,41.18,2018,1,20,9,Saturday,0,0
3989,2023-05-01 09:28:00,30.17264631,69.95962394,RD-314,445,64,Bus,Very High,Storm,3098,Under Maintenance,No,None,No,30.12,35.98,2023,5,1,9,Monday,0,0
3990,2021-04-04 03:23:00,35.18407485,96.70852345,RD-481,26,101,Bus,Very High,Storm,4608,Dry,No,None,No,46.12,51.8,2021,4,4,3,Sunday,0,0
3991,2021-12-15 07:31:00,12.81981645,92.89938898,RD-381,59,94,Mixed,Very High,Clear,4436,Slippery,Yes,Fatal,No,22.51,60.08,2021,12,15,7,Wednesday,1,0
3992,2019-11-11 18:55:00,32.9894638,82.73006949,RD-293,377,88,Car,Low,Clear,5569,Dry,No,None,No,26.33,32.6,2019,11,11,18,Monday,0,0
3993,2019-03-31 07:56:00,32.61585593,88.86260902,RD-305,178,47,Bike,High,Fog,2213,Under Maintenance,No,None,No,42.57,50.91,2019,3,31,7,Sunday,0,0
3994,2021-08-03 03:08:00,18.62855691,89.43845769,RD-275,398,41,Car,Low,Rain,9231,Slippery,No,None,No,21.54,40.75,2021,8,3,3,Tuesday,0,0
3995,2023-04-08 19:23:00,16.46179717,92.06377325,RD-269,445,36,Bus,Very High,Clear,5476,Under Maintenance,No,None,No,34.78,68.82,2023,4,8,19,Saturday,0,0
3996,2023-02-08 10:28:00,24.39399424,75.40584842,RD-329,441,103,Mixed,Medium,Snow,4210,Dry,No,None,No,33.26,57.86,2023,2,8,10,Wednesday,0,0
3997,2018-06-23 00:53:00,15.89651959,78.78952902,RD-449,355,89,Truck,Low,Snow,9206,Under Maintenance,No,None,No,30.03,59.72,2018,6,23,0,Saturday,0,0
3998,2019-02-21 06:52:00,12.21594185,91.19087376,RD-361,278,56,Bus,High,Snow,9229,Slippery,No,None,Yes,31.84,55.66,2019,2,21,6,Thursday,0,1
3999,2021-11-25 23:38:00,35.63928826,90.30053267,RD-403,448,57,Car,High,Storm,2303,Dry,No,None,Yes,35.9,87.36,2021,11,25,23,Thursday,0,1
4000,2023-12-07 16:42:00,22.24960791,83.15584438,RD-20,171,109,Car,Very High,Fog,8536,Wet,Yes,Fatal,No,24.84,42.88,2023,12,7,16,Thursday,1,0
4001,2020-04-13 08:49:00,21.69542643,79.489955,RD-267,320,60,Truck,Very High,Storm,1455,Wet,No,None,Yes,37.16,61.0,2020,4,13,8,Monday,0,1
4002,2023-11-01 02:19:00,11.6569912,96.08483456,RD-56,359,76,Car,Medium,Snow,4157,Slippery,No,None,No,44.16,74.16,2023,11,1,2,Wednesday,0,0
4003,2021-05-23 14:32:00,22.62043309,80.03562033,RD-232,437,6,Car,High,Snow,3838,Dry,No,None,No,42.8,63.41,2021,5,23,14,Sunday,0,0
4004,2023-09-28 15:16:00,29.54215745,90.15558587,RD-234,434,119,Mixed,High,Storm,2234,Dry,No,None,No,24.62,85.74,2023,9,28,15,Thursday,0,0
4005,2020-03-14 12:33:00,15.1933428,79.96662858,RD-424,11,52,Car,Very High,Snow,3818,Wet,No,None,Yes,24.48,52.68,2020,3,14,12,Saturday,0,1
4006,2021-11-01 02:49:00,18.69777106,76.98524875,RD-450,213,20,Bike,High,Snow,1683,Wet,No,None,No,28.05,57.82,2021,11,1,2,Monday,0,0
4007,2018-10-16 03:11:00,13.18854337,86.58890585,RD-22,193,95,Truck,Medium,Fog,3430,Slippery,No,None,No,30.83,35.31,2018,10,16,3,Tuesday,0,0
4008,2021-12-21 08:53:00,18.29719568,91.42086038,RD-450,351,40,Bus,Low,Snow,947,Dry,No,None,No,32.25,66.54,2021,12,21,8,Tuesday,0,0
4009,2020-04-06 01:24:00,32.97716495,96.45994772,RD-126,367,14,Truck,Medium,Storm,1539,Dry,No,None,No,40.39,47.29,2020,4,6,1,Monday,0,0
4010,2020-03-18 23:41:00,14.87474205,72.31821866,RD-266,278,96,Bus,Medium,Storm,8632,Slippery,Yes,Minor,Yes,21.7,39.62,2020,3,18,23,Wednesday,1,1
4011,2018-01-18 22:42:00,8.856706342,93.40731965,RD-276,441,85,Mixed,Low,Rain,9209,Dry,No,None,No,21.04,62.67,2018,1,18,22,Thursday,0,0
4012,2021-12-11 10:22:00,23.55047249,83.20011607,RD-203,381,93,Car,High,Snow,8513,Wet,No,None,Yes,31.76,61.94,2021,12,11,10,Saturday,0,1
4013,2019-01-27 02:15:00,24.80527539,71.12453185,RD-377,354,83,Bus,Low,Rain,8067,Dry,No,None,Yes,40.91,34.55,2019,1,27,2,Sunday,0,1
4014,2018-04-25 11:46:00,17.538411,91.03697996,RD-21,433,22,Bus,Medium,Storm,2108,Dry,No,None,No,25.8,71.89,2018,4,25,11,Wednesday,0,0
4015,2021-11-30 10:34:00,26.60549353,77.61478827,RD-286,112,96,Mixed,Low,Rain,6006,Dry,No,None,No,39.25,67.43,2021,11,30,10,Tuesday,0,0
4016,2022-10-31 13:16:00,9.099158787,93.17924441,RD-199,453,6,Truck,Medium,Snow,9646,Under Maintenance,No,None,No,27.79,41.34,2022,10,31,13,Monday,0,0
4017,2022-06-29 09:49:00,17.87663898,72.5762543,RD-265,46,44,Truck,Low,Clear,5311,Dry,No,None,Yes,46.58,58.17,2022,6,29,9,Wednesday,0,1
4018,2020-09-12 01:48:00,12.19258424,88.62165884,RD-392,30,46,Truck,Medium,Fog,774,Wet,No,None,No,46.87,73.22,2020,9,12,1,Saturday,0,0
4019,2021-03-07 21:51:00,14.66437658,76.72309155,RD-323,283,99,Car,Very High,Snow,5684,Under Maintenance,No,None,No,28.92,61.77,2021,3,7,21,Sunday,0,0
4020,2023-07-23 21:27:00,19.09349687,75.46311332,RD-493,476,99,Mixed,High,Rain,1428,Dry,No,None,No,26.9,53.73,2023,7,23,21,Sunday,0,0
4021,2023-04-21 22:52:00,22.3089069,69.45754473,RD-26,342,29,Bus,Low,Rain,7332,Slippery,No,None,Yes,32.34,49.34,2023,4,21,22,Friday,0,1
4022,2023-06-20 14:52:00,10.70278476,81.97535164,RD-98,192,5,Truck,Low,Rain,2694,Dry,No,None,Yes,27.22,66.62,2023,6,20,14,Tuesday,0,1
4023,2021-01-08 13:38:00,10.93825628,79.35357019,RD-150,98,86,Truck,Low,Storm,506,Slippery,No,None,Yes,40.17,86.35,2021,1,8,13,Friday,0,1
4024,2018-05-11 08:17:00,27.54730088,69.78902035,RD-226,217,20,Truck,Very High,Snow,9969,Under Maintenance,No,None,No,44.78,70.3,2018,5,11,8,Friday,0,0
4025,2018-08-31 22:26:00,19.71983968,74.57262526,RD-204,118,46,Bike,High,Rain,5583,Slippery,No,None,No,40.19,34.48,2018,8,31,22,Friday,0,0
4026,2023-02-05 13:37:00,13.11913664,82.13088356,RD-453,259,41,Car,Low,Clear,5089,Slippery,No,None,No,44.73,57.64,2023,2,5,13,Sunday,0,0
4027,2023-01-01 05:16:00,14.81259532,91.43987072,RD-156,72,109,Truck,Low,Snow,5245,Dry,No,None,No,31.91,83.45,2023,1,1,5,Sunday,0,0
4028,2023-06-12 16:42:00,28.88163119,94.95398862,RD-397,230,110,Bike,Very High,Storm,3455,Wet,No,None,No,24.69,35.67,2023,6,12,16,Monday,0,0
4029,2023-05-01 02:11:00,9.501006738,82.94463302,RD-424,197,41,Mixed,Low,Snow,5317,Under Maintenance,No,None,Yes,42.14,89.33,2023,5,1,2,Monday,0,1
4030,2019-07-07 05:35:00,22.7535504,79.6958954,RD-147,183,75,Bus,Very High,Storm,8243,Slippery,No,None,Yes,30.81,86.94,2019,7,7,5,Sunday,0,1
4031,2020-08-26 12:12:00,18.44931598,95.68787836,RD-237,25,10,Truck,Medium,Storm,3336,Slippery,No,None,No,40.14,34.7,2020,8,26,12,Wednesday,0,0
4032,2023-11-13 07:44:00,31.52326721,95.92300944,RD-86,223,82,Car,Very High,Fog,7538,Dry,No,None,No,28.12,86.0,2023,11,13,7,Monday,0,0
4033,2020-09-16 11:03:00,30.91310356,73.52195784,RD-217,181,26,Truck,Medium,Fog,4743,Wet,No,None,No,22.44,51.79,2020,9,16,11,Wednesday,0,0
4034,2023-08-26 02:45:00,27.98684733,83.41220384,RD-151,149,118,Car,Very High,Clear,6078,Under Maintenance,No,None,No,49.78,80.68,2023,8,26,2,Saturday,0,0
4035,2020-07-03 10:32:00,19.15872841,91.80639235,RD-314,244,99,Bike,Low,Rain,6024,Wet,No,None,Yes,24.69,55.1,2020,7,3,10,Friday,0,1
4036,2018-02-17 14:30:00,26.30585182,91.84551091,RD-471,329,113,Car,High,Snow,3658,Slippery,No,None,No,49.65,56.45,2018,2,17,14,Saturday,0,0
4037,2023-11-29 13:20:00,26.55561365,87.86437988,RD-28,483,78,Mixed,Medium,Rain,8479,Dry,No,None,No,49.32,68.05,2023,11,29,13,Wednesday,0,0
4038,2021-01-16 21:35:00,17.63379628,81.67259859,RD-354,165,50,Car,High,Snow,7678,Dry,No,None,Yes,43.81,76.47,2021,1,16,21,Saturday,0,1
4039,2021-12-27 07:15:00,33.51927155,79.70603832,RD-265,448,44,Bus,High,Clear,9159,Under Maintenance,No,None,Yes,39.78,32.03,2021,12,27,7,Monday,0,1
4040,2022-04-28 23:54:00,36.56086841,91.38595292,RD-463,293,58,Bike,High,Clear,4632,Dry,No,None,No,37.33,65.59,2022,4,28,23,Thursday,0,0
4041,2019-08-26 06:02:00,17.11875917,74.5459721,RD-73,96,50,Car,Very High,Snow,3586,Slippery,No,None,No,45.98,41.2,2019,8,26,6,Monday,0,0
4042,2021-02-23 09:53:00,31.23559173,80.42446677,RD-238,112,40,Truck,Low,Storm,2715,Slippery,No,None,No,28.68,50.76,2021,2,23,9,Tuesday,0,0
4043,2021-01-16 02:14:00,22.52633973,84.43907624,RD-425,103,45,Mixed,High,Fog,6195,Dry,No,None,No,34.03,50.88,2021,1,16,2,Saturday,0,0
4044,2023-03-12 22:03:00,21.44591951,92.12173368,RD-331,365,106,Bus,High,Snow,5245,Slippery,No,None,No,38.58,58.14,2023,3,12,22,Sunday,0,0
4045,2020-02-01 04:53:00,19.21032424,78.84165366,RD-232,431,102,Car,High,Storm,2554,Under Maintenance,No,None,Yes,32.34,50.05,2020,2,1,4,Saturday,0,1
4046,2021-04-19 06:23:00,16.46873415,83.91101715,RD-47,448,71,Car,Low,Snow,1165,Wet,No,None,No,32.82,36.44,2021,4,19,6,Monday,0,0
4047,2019-12-30 16:26:00,34.665728,76.09575128,RD-370,407,27,Bus,Medium,Snow,7650,Dry,No,None,No,29.91,38.74,2019,12,30,16,Monday,0,0
4048,2018-09-11 17:00:00,29.48363622,92.27046759,RD-257,259,47,Bus,Medium,Snow,332,Dry,Yes,Major,No,36.93,32.01,2018,9,11,17,Tuesday,1,0
4049,2021-01-25 01:29:00,20.78038497,90.78069588,RD-58,168,65,Car,High,Snow,9057,Dry,No,None,No,45.52,58.21,2021,1,25,1,Monday,0,0
4050,2018-11-05 05:07:00,29.79537386,91.78284942,RD-93,72,21,Truck,Medium,Snow,2155,Wet,No,None,No,26.05,87.27,2018,11,5,5,Monday,0,0
4051,2021-10-19 22:24:00,28.83939099,69.66681225,RD-399,439,97,Truck,Very High,Storm,5169,Dry,No,None,Yes,48.03,36.94,2021,10,19,22,Tuesday,0,1
4052,2019-06-17 21:47:00,15.75278755,82.12004589,RD-300,85,69,Truck,Very High,Clear,9622,Wet,No,None,Yes,40.67,86.78,2019,6,17,21,Monday,0,1
4053,2018-12-07 18:45:00,13.10783673,71.93944176,RD-481,376,7,Car,Low,Fog,1779,Under Maintenance,No,None,No,44.7,74.0,2018,12,7,18,Friday,0,0
4054,2023-10-09 19:01:00,32.25267655,87.53905281,RD-458,468,82,Bike,Very High,Fog,2343,Under Maintenance,No,None,No,36.69,68.25,2023,10,9,19,Monday,0,0
4055,2019-05-02 22:04:00,31.53078018,77.03033694,RD-357,397,79,Car,Low,Storm,7393,Dry,Yes,Minor,No,43.39,68.72,2019,5,2,22,Thursday,1,0
4056,2021-06-15 15:12:00,36.90901749,90.46271076,RD-280,482,34,Bike,Low,Storm,7436,Dry,No,None,No,20.49,79.6,2021,6,15,15,Tuesday,0,0
4057,2018-04-28 18:46:00,8.561535601,69.88984024,RD-70,372,25,Truck,Medium,Snow,1745,Slippery,No,None,No,44.55,36.42,2018,4,28,18,Saturday,0,0
4058,2021-12-04 20:21:00,23.67103992,82.88455608,RD-202,354,20,Car,High,Clear,3346,Slippery,No,None,No,21.2,60.29,2021,12,4,20,Saturday,0,0
4059,2022-08-24 15:52:00,28.33835978,71.58628957,RD-212,373,114,Truck,High,Clear,7720,Slippery,No,None,No,46.7,71.83,2022,8,24,15,Wednesday,0,0
4060,2022-04-16 00:26:00,24.8936618,84.17907394,RD-166,285,66,Car,High,Rain,9379,Wet,No,None,No,49.76,65.21,2022,4,16,0,Saturday,0,0
4061,2019-06-01 21:06:00,28.60281878,85.61319279,RD-231,465,64,Truck,Medium,Clear,4864,Wet,No,None,Yes,28.82,79.97,2019,6,1,21,Saturday,0,1
4062,2018-08-24 12:37:00,11.98057523,81.40216218,RD-13,33,119,Bus,High,Snow,4631,Wet,No,None,Yes,26.31,34.34,2018,8,24,12,Friday,0,1
4063,2020-01-23 04:34:00,8.043964817,76.10975188,RD-92,347,13,Car,Medium,Rain,6771,Wet,Yes,Minor,No,42.96,71.44,2020,1,23,4,Thursday,1,0
4064,2021-04-30 03:08:00,10.69792957,68.9375079,RD-233,303,70,Bike,Medium,Storm,6345,Dry,No,None,No,27.59,62.04,2021,4,30,3,Friday,0,0
4065,2020-09-26 20:20:00,19.02173458,87.20130966,RD-303,338,30,Truck,Very High,Snow,1097,Wet,No,None,No,45.97,52.75,2020,9,26,20,Saturday,0,0
4066,2019-10-14 18:56:00,17.53906535,93.24281499,RD-460,417,110,Mixed,High,Rain,1063,Wet,No,None,Yes,23.09,50.42,2019,10,14,18,Monday,0,1
4067,2022-05-13 05:21:00,33.34609064,89.27578533,RD-365,334,71,Bike,Low,Snow,1159,Slippery,No,None,Yes,23.78,67.25,2022,5,13,5,Friday,0,1
4068,2020-06-27 23:41:00,10.42226196,93.89752233,RD-459,441,19,Mixed,High,Storm,9548,Slippery,No,None,No,49.37,83.46,2020,6,27,23,Saturday,0,0
4069,2022-03-02 08:57:00,20.83847826,94.95552619,RD-104,54,16,Truck,Very High,Rain,8354,Slippery,No,None,No,40.22,59.77,2022,3,2,8,Wednesday,0,0
4070,2018-10-14 05:07:00,35.77685071,81.03684749,RD-452,342,23,Car,Very High,Snow,7162,Slippery,No,None,No,45.41,79.48,2018,10,14,5,Sunday,0,0
4071,2018-01-22 01:24:00,22.58420869,88.24174962,RD-233,414,109,Car,Very High,Fog,3151,Wet,No,None,Yes,29.73,54.13,2018,1,22,1,Monday,0,1
4072,2019-01-31 04:49:00,11.83960254,79.52398373,RD-47,338,18,Car,Low,Storm,1447,Under Maintenance,No,None,No,40.29,36.14,2019,1,31,4,Thursday,0,0
4073,2022-06-11 06:41:00,16.446748,94.66673859,RD-129,203,19,Mixed,Very High,Rain,5085,Wet,No,None,No,37.83,33.69,2022,6,11,6,Saturday,0,0
4074,2020-02-07 19:22:00,26.17695304,84.32621289,RD-166,446,91,Truck,Very High,Fog,6662,Wet,Yes,Major,No,38.09,33.08,2020,2,7,19,Friday,1,0
4075,2018-11-20 08:15:00,8.347694878,89.82105025,RD-355,377,15,Bus,Low,Fog,5537,Slippery,No,None,No,40.48,52.81,2018,11,20,8,Tuesday,0,0
4076,2019-01-27 03:42:00,36.07490947,68.42102866,RD-333,458,67,Car,Low,Rain,6900,Under Maintenance,No,None,No,37.26,50.23,2019,1,27,3,Sunday,0,0
4077,2022-11-18 17:05:00,24.44232805,84.69092756,RD-465,273,47,Truck,Medium,Clear,7058,Dry,No,None,No,32.87,73.08,2022,11,18,17,Friday,0,0
4078,2020-11-28 10:05:00,28.42003624,89.5177419,RD-365,481,71,Bus,Medium,Clear,7394,Dry,No,None,No,28.28,74.57,2020,11,28,10,Saturday,0,0
4079,2018-08-08 04:26:00,22.46987214,75.4531791,RD-408,43,47,Bus,Low,Snow,1486,Slippery,No,None,Yes,43.06,33.05,2018,8,8,4,Wednesday,0,1
4080,2019-04-02 18:31:00,35.77980181,68.41684511,RD-84,147,5,Truck,Low,Rain,5682,Dry,No,None,Yes,26.79,43.27,2019,4,2,18,Tuesday,0,1
4081,2018-01-23 06:35:00,25.08741049,89.5653502,RD-368,374,8,Car,Very High,Rain,9719,Slippery,No,None,Yes,40.77,46.46,2018,1,23,6,Tuesday,0,1
4082,2022-02-13 01:49:00,27.19752708,77.80448878,RD-376,394,89,Car,Low,Fog,7490,Dry,No,None,No,27.0,62.86,2022,2,13,1,Sunday,0,0
4083,2018-06-10 12:12:00,32.96428934,80.43489862,RD-64,172,29,Bike,High,Fog,3650,Slippery,No,None,No,38.76,38.67,2018,6,10,12,Sunday,0,0
4084,2018-07-24 05:08:00,32.98514305,84.29952,RD-47,370,88,Truck,Low,Fog,2061,Slippery,No,None,Yes,42.41,38.04,2018,7,24,5,Tuesday,0,1
4085,2023-10-18 22:37:00,8.816969116,71.19728381,RD-59,64,78,Bus,Medium,Storm,5651,Dry,Yes,None,Yes,26.56,86.63,2023,10,18,22,Wednesday,1,1
4086,2022-10-08 06:03:00,16.21572544,71.00302731,RD-362,35,86,Mixed,Very High,Clear,4036,Dry,No,None,Yes,21.8,78.25,2022,10,8,6,Saturday,0,1
4087,2022-04-14 19:53:00,15.14322584,95.86553303,RD-231,77,101,Mixed,Low,Snow,6593,Dry,No,None,No,23.93,40.84,2022,4,14,19,Thursday,0,0
4088,2019-11-05 17:17:00,8.192701999,77.82799869,RD-325,360,57,Car,Very High,Snow,4204,Under Maintenance,No,None,Yes,38.18,54.39,2019,11,5,17,Tuesday,0,1
4089,2020-02-22 12:46:00,33.42669397,75.41022054,RD-186,142,39,Bike,Very High,Rain,4345,Wet,No,None,No,45.48,51.34,2020,2,22,12,Saturday,0,0
4090,2022-09-10 13:22:00,17.19706202,69.38440547,RD-44,96,29,Mixed,Very High,Fog,7667,Wet,No,None,No,21.35,77.46,2022,9,10,13,Saturday,0,0
4091,2023-07-31 17:17:00,18.06162935,73.04393281,RD-269,491,7,Car,Very High,Rain,943,Under Maintenance,No,None,No,42.02,60.61,2023,7,31,17,Monday,0,0
4092,2021-06-21 15:19:00,10.88904945,80.49595749,RD-363,88,55,Bike,High,Clear,5832,Under Maintenance,No,None,No,30.24,37.67,2021,6,21,15,Monday,0,0
4093,2020-02-05 19:30:00,36.70191739,77.92012638,RD-197,460,54,Mixed,High,Storm,8682,Under Maintenance,No,None,No,34.36,74.34,2020,2,5,19,Wednesday,0,0
4094,2020-06-17 05:58:00,31.96128292,80.31287067,RD-373,284,17,Bus,Low,Clear,1547,Slippery,No,None,No,47.87,53.81,2020,6,17,5,Wednesday,0,0
4095,2020-07-09 11:35:00,24.58400708,88.41338163,RD-406,308,39,Mixed,Low,Rain,3567,Wet,No,None,No,29.96,45.78,2020,7,9,11,Thursday,0,0
4096,2019-10-28 22:44:00,30.38598032,86.61189528,RD-500,48,93,Mixed,High,Fog,1935,Wet,No,None,Yes,33.96,52.53,2019,10,28,22,Monday,0,1
4097,2022-01-01 01:07:00,30.53627992,82.30143896,RD-262,240,59,Mixed,Very High,Rain,1801,Dry,No,None,No,20.41,59.87,2022,1,1,1,Saturday,0,0
4098,2020-09-14 09:28:00,27.04520777,91.62982336,RD-314,420,22,Mixed,Very High,Fog,5843,Dry,No,None,No,22.45,50.59,2020,9,14,9,Monday,0,0
